sample,model,edge_precision,edge_recall,edge_f1,chamfer,rough_edge_density,line_edge_density,density_ratio,agreement_score
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep045,0.6642745709828393,0.2567127422942485,0.3703150831612709,6.901123285293579,0.10927083333333333,0.027821180555555554,0.25460756275818236,0.0883444499225692
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep050,0.6933955167744847,0.26986018430251035,0.38851541027389147,6.744150280952454,0.10927083333333333,0.02884982638888889,0.2640212901175723,0.11337361047386724
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep055,0.6792855238603039,0.2991738163330156,0.415396806397508,6.6457473039627075,0.10927083333333333,0.032560763888888886,0.2979822052748649,0.15239540315024747
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep060,0.5972670807453416,0.27899586908166507,0.38033115128127465,7.205646276473999,0.10927083333333333,0.03493923611111111,0.3197489672704163,0.10897246890289398
lineart_004_013,combined_koma_direct_unet_200ep_20260801_ep020,0.0,0.0,0.0,20.0,0.10927083333333333,0.0,0.0,-1.605240844637142
lineart_004_013,combined_koma_direct_unet_200ep_20260801_ep040,0.6900120752113162,0.24221480775341594,0.35856323218940556,6.476717591285706,0.10927083333333333,0.025160590277777777,0.23025897680330473,0.07916124301490211
lineart_004_013,combined_koma_direct_unet_200ep_20260801_ep060,0.6375752364574376,0.26648395297108357,0.37586824250976675,6.590738534927368,0.10927083333333333,0.030286458333333332,0.2771687321258341,0.10844947377678066
lineart_004_013,combined_koma_direct_unet_200ep_20260801_ep080,0.6070810594968721,0.25587861455354305,0.3600146451725891,7.245905637741089,0.10927083333333333,0.03260850694444444,0.29841912932952014,0.08212649971905527
lineart_004_013,combined_koma_direct_unet_200ep_20260801_ep100,0.6411428571428571,0.3332538925961233,0.4385551427799673,6.298529386520386,0.10927083333333333,0.04177517361111111,0.3823085478233238,0.20416972574989706
lineart_004_013,combined_koma_direct_unet_200ep_20260801_ep120,0.6497134670487106,0.28781379091197967,0.39891425954827137,6.611741781234741,0.10927083333333333,0.03635416666666667,0.332697807435653,0.14557906012189326
lineart_004_013,combined_koma_direct_unet_200ep_20260801_ep140,0.6618526458309827,0.3065618048935494,0.4190328666155607,6.339758396148682,0.10927083333333333,0.03846788194444444,0.35204162694629804,0.17701843855137606
lineart_004_013,combined_koma_direct_unet_200ep_20260801_ep160,0.653156146179402,0.30759453447727997,0.41822975464915707,6.2569708824157715,0.10927083333333333,0.03919270833333333,0.3586749285033365,0.17977837920210585
lineart_004_013,combined_koma_direct_unet_200ep_20260801_ep180,0.6621091105997022,0.2601684143628853,0.3735532370192639,6.74050509929657,0.10927083333333333,0.032061631944444446,0.2934143628852876,0.10694705263960926
lineart_004_013,combined_koma_direct_unet_200ep_20260801_ep200,0.7115128167135872,0.253892596123292,0.3742424349570786,6.615886807441711,0.10927083333333333,0.02929253472222222,0.2680727677152844,0.10352551965096887
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep005,0.19668737060041408,0.008853792773390764,0.0169448220673165,15.967315196990967,0.07255208333333334,0.0020963541666666665,0.028894472361809042,-0.6657664554506764
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep010,0.0,0.0,0.0,20.0,0.07255208333333334,0.0,0.0,-1.605240844637142
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep015,0.0,0.0,0.0,20.0,0.07255208333333334,0.0,0.0,-1.605240844637142
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep020,0.0,0.0,0.0,20.0,0.07255208333333334,0.0,0.0,-1.605240844637142
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep025,0.4532627865961199,0.024168461354391,0.045890017414056766,11.359252691268921,0.07255208333333334,0.0024609375,0.03391959798994975,-0.5087922854548707
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep030,0.6581650726177825,0.18395549174443646,0.2875433392939686,7.460054397583008,0.07255208333333334,0.012252604166666667,0.16888011486001436,-0.04124331627075195
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep035,0.5214201183431952,0.20662837999521416,0.295969827823442,8.304536581039429,0.07255208333333334,0.018337673611111112,0.25275185451064847,-0.021671353404666277
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep040,0.6629502572898799,0.2925939219909069,0.40599947144532206,6.317145109176636,0.07255208333333334,0.020243055555555556,0.2790141182100981,0.14595141207290793
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep045,0.6264609630668536,0.2518545106484805,0.3592718653268642,7.464431285858154,0.07255208333333334,0.018567708333333332,0.25592246949030867,0.06363062446637394
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep050,0.672,0.30952380952380953,0.4238307781874636,6.192363977432251,0.07255208333333334,0.021701388888888888,0.2991146207226609,0.17246740417953182
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep055,0.549412915851272,0.2931323283082077,0.38229564131419047,7.352595329284668,0.07255208333333334,0.026614583333333334,0.36683417085427134,0.11825312739598566
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep060,0.5752577319587628,0.28906436946637953,0.3847790384976547,7.016139268875122,0.07255208333333334,0.025260416666666667,0.34816941852117733,0.12497027014839086
lineart_004_020,combined_koma_direct_unet_200ep_20260801_ep020,0.0,0.0,0.0,20.0,0.07255208333333334,0.0,0.0,-1.605240844637142
lineart_004_020,combined_koma_direct_unet_200ep_20260801_ep040,0.6512134411947729,0.3972242163196937,0.4934537537476334,5.241154432296753,0.07255208333333334,0.027899305555555556,0.38454175640105287,0.2859686612033823
lineart_004_020,combined_koma_direct_unet_200ep_20260801_ep060,0.5776414831335378,0.35678391959798994,0.44111213559118745,6.308629512786865,0.07255208333333334,0.031137152777777777,0.42916965781287386,0.21572416053346954
lineart_004_020,combined_koma_direct_unet_200ep_20260801_ep080,0.5417515274949084,0.3682100981095956,0.43843251732160987,6.19190526008606,0.07255208333333334,0.03622829861111111,0.49934194783441016,0.22807775368209285
lineart_004_020,combined_koma_direct_unet_200ep_20260801_ep100,0.5123075193885579,0.36904761904761907,0.4290344765811571,6.355873107910156,0.07255208333333334,0.03861545138888889,0.5322445561139029,0.2196854726175601
lineart_004_020,combined_koma_direct_unet_200ep_20260801_ep120,0.4794648051192554,0.3386575735821967,0.39694400678165837,6.937976837158203,0.07255208333333334,0.0373046875,0.5141780330222542,0.17027972939263475
lineart_004_020,combined_koma_direct_unet_200ep_20260801_ep140,0.5044790193305044,0.34966499162479064,0.4130419456358301,6.71899676322937,0.07255208333333334,0.036822916666666664,0.507537688442211,0.19081228192443717
lineart_004_020,combined_koma_direct_unet_200ep_20260801_ep160,0.5443264393515931,0.39207944484326396,0.45582628592298063,6.2729620933532715,0.07255208333333334,0.03882378472222222,0.5351160564728403,0.24898050337914993
lineart_004_020,combined_koma_direct_unet_200ep_20260801_ep180,0.5353982300884956,0.3114979660205791,0.3938510066518348,6.84912633895874,0.07255208333333334,0.03138888888888889,0.43263938741325675,0.1555947904582028
lineart_004_020,combined_koma_direct_unet_200ep_20260801_ep200,0.5375739644970414,0.28559463986599665,0.37301773167276625,7.0600714683532715,0.07255208333333334,0.029340277777777778,0.40440296721703756,0.12408846860147076
