rank,page,source_page,line_x,line_y,rough_x,rough_y,dx,dy,line_ink,line_edges,rough_edges,rough_std,edge_f1,chamfer,orientation_entropy,match_score
750,0012,page0012.clip,3600,5760,3504,5840,-96,80,0.037513020833333334,3748,2413,14.41711079681015,0.413636596853676,13.96143388748169,0.4471233017041995,-0.36640515186459877
751,0029,page0029.clip,3600,1440,3656,1600,56,160,0.09599392361111111,9905,3694,28.75124829880002,0.3670508462479388,13.22767162322998,0.5500464242439236,-0.37024295401116347
752,0012,page0012.clip,2160,3600,2192,3664,32,64,0.0208984375,1543,1687,11.928427590010651,0.3928077747043823,14.190372467041016,0.6256159117651968,-0.37354289047413447
753,0034,page0034.clip,720,3600,736,3440,16,-160,0.05210503472222222,5596,10288,29.85786212294551,0.3564820536138957,13.798843383789062,0.754579494889575,-0.37369481277667416
754,0006,page0006.clip,2160,5040,2032,4928,-128,-112,0.05884548611111111,7374,6816,25.027562261692076,0.3850423297638848,14.393192291259766,0.7222822544121559,-0.37560100590280465
755,0008,page0008.clip,720,0,744,160,24,160,0.01373263888888889,5773,3337,20.916260089441828,0.4685120191883741,13.974764823913574,0.09473555934089008,-0.3766044213681322
756,0004,page0004.clip,1440,2880,1264,3040,-176,160,0.04768229166666667,3761,7200,34.34200257103264,0.34838705885308036,13.620664119720459,0.7553032687792727,-0.3779549146552721
757,0019,page0019.clip,2160,1440,1992,1472,-168,32,0.025138888888888888,2157,1549,15.62360761729852,0.3873268805960536,14.498708724975586,0.7310873305365674,-0.37823747758559534
758,0011,page0011.clip,1440,2880,1504,2712,64,-168,0.04087239583333333,1940,2912,16.380200402132175,0.4113183000867303,14.022684574127197,0.4620387430656225,-0.37831441993929005
759,0014,page0014.clip,2880,1440,2920,1456,40,16,0.06046440972222222,7247,6837,21.9865079749649,0.3669792612512148,13.166071891784668,0.5242045733168124,-0.3789544134474101
760,0034,page0034.clip,3600,2160,3408,2104,-192,-56,0.0350390625,4446,7989,26.519372122838888,0.3644697778662327,13.567398071289062,0.6375142133724695,-0.3811193542286735
761,0021,page0021.clip,1440,0,1544,168,104,168,0.041202256944444446,1955,2688,20.589384059206335,0.3932305354715817,14.30629014968872,0.6402417380293769,-0.38291196215633405
762,0006,page0006.clip,2880,5760,2760,5896,-120,136,0.023971354166666667,3845,6312,26.34410134259939,0.41300708682417925,14.444194316864014,0.5509815687015279,-0.3830181742906844
763,0009,page0009.clip,1440,4320,1392,4384,-48,64,0.012174479166666667,899,1624,13.274759828989536,0.4599821450892709,15.545498847961426,0.5216107024052951,-0.3919004822216952
764,0022,page0022.clip,720,720,568,632,-152,-88,0.1376171875,6413,11947,28.975950899699956,0.3404866252647948,13.4588623046875,0.7425341069996872,-0.39531204901377615
765,0008,page0008.clip,1440,5760,1552,5632,112,-128,0.017977430555555556,1592,6579,23.01567272520233,0.3635587268415061,13.334985256195068,0.5625664604313303,-0.399150248686419
766,0037,page0037.clip,1440,2880,1584,2736,144,-144,0.045078125,6869,14245,53.274315168347584,0.36382235734972457,14.063673496246338,0.7367219440890735,-0.4042453572293859
767,0027,page0027.clip,2880,3600,2960,3728,80,128,0.08552517361111112,3698,10654,33.75546553528919,0.3605700370379755,13.581882953643799,0.6341682163230401,-0.40619183248045043
768,0038,page0038.clip,2160,2880,2024,2688,-136,-192,0.06692708333333333,8370,12080,39.356404742066154,0.35528447004856684,13.897893905639648,0.7441786333428195,-0.40781352421083994
769,0014,page0014.clip,0,1440,168,1632,168,192,0.040325520833333336,3598,4283,20.07744434206904,0.3723694961803018,13.69846248626709,0.586432433105974,-0.4086990698671301
770,0015,page0015.clip,2880,4320,3072,4456,192,136,0.07483940972222222,4362,4410,25.129403810865814,0.3506418302682082,13.853111743927002,0.7527388535029561,-0.41522211464199454
771,0036,page0036.clip,720,3600,888,3792,168,192,0.025828993055555555,1475,2224,12.422847795226723,0.4066460948536231,14.845253944396973,0.6450826805252674,-0.4197541701910654
772,0031,page0031.clip,4320,3600,4416,3424,96,-176,0.0216015625,2689,6267,25.193838098833663,0.3496471387886753,13.63236379623413,0.6971222006959138,-0.42053930474671897
773,0034,page0034.clip,2880,2160,3072,2280,192,120,0.06809895833333333,4515,10833,31.443210256044125,0.3560797443901853,13.95873737335205,0.7365300986734905,-0.4221246737806915
774,0002,page0002.clip,3600,1440,3520,1632,-80,192,0.03274739583333333,7631,5219,31.341692870173997,0.37232223525555386,12.313863754272461,0.2169900458681209,-0.4275695378822266
775,0005,page0005.clip,3600,720,3688,888,88,168,0.03246527777777778,3143,6918,31.802987825005065,0.36346640601610875,14.054715633392334,0.7068949472073534,-0.4280951388320403
776,0026,page0026.clip,2160,2160,2072,2096,-88,-64,0.04717881944444444,4643,3169,25.922856318701324,0.3576106977581636,13.985757827758789,0.7236778470564983,-0.430155799115741
777,0006,page0006.clip,2160,1440,2328,1632,168,192,0.02640190972222222,2655,6221,21.707054530365177,0.40733972853196665,14.51501178741455,0.53863888997884,-0.43539260284000497
778,0006,page0006.clip,2160,5760,2224,5952,64,192,0.03316840277777778,5772,9837,38.22195895052366,0.3609028559609081,13.823690414428711,0.6501791290685186,-0.44008049982638664
779,0008,page0008.clip,720,2160,640,2016,-80,-144,0.023975694444444445,1690,3716,23.991665668922476,0.3840675632743832,14.553068161010742,0.6827120626008913,-0.44410616574951967
780,0009,page0009.clip,1440,6480,1480,6528,40,48,0.012157118055555555,575,1457,13.976029311367325,0.3653732319416963,13.862813949584961,0.6248762586975652,-0.4457956232504588
781,0001,page0001.clip,720,5760,752,5704,32,-56,0.07851128472222223,12745,8691,48.696322862496366,0.36425796321047793,12.963466167449951,0.40694883761119366,-0.44584434734864603
782,0001,page0001.clip,720,0,600,0,-120,0,0.043823784722222224,1757,3156,23.47669212009856,0.34582238080599087,14.013648986816406,0.7842135429687258,-0.4462470589583465
783,0036,page0036.clip,4481,5760,4473,5632,-8,-128,0.014314236111111111,2119,2928,14.73789741335644,0.3737155980980544,13.89784574508667,0.5777250307165279,-0.44881113395383965
784,0030,page0030.clip,3600,720,3504,800,-96,80,0.06914930555555555,5367,8078,30.46713215511712,0.3524643728682405,14.083324432373047,0.7531141489983564,-0.45185170293472177
785,0035,page0035.clip,2160,0,2224,128,64,128,0.02588107638888889,2650,1852,11.707647628138009,0.358985030698687,14.234697818756104,0.7491929515156085,-0.4526600490452989
786,0007,page0007.clip,1440,4320,1312,4136,-128,-184,0.027105034722222223,1433,1149,12.627031406091639,0.39700312954366423,15.130870342254639,0.7353619476683776,-0.4528688625979045
787,0036,page0036.clip,2160,3600,2272,3424,112,-176,0.03449652777777778,1889,4074,21.490623565599876,0.3782178240839529,14.20887279510498,0.6136273243184325,-0.45978357914648577
788,0015,page0015.clip,2160,2160,2032,2160,-128,0,0.03705295138888889,3126,4073,40.27870051927996,0.39289271316980034,14.46260929107666,0.583971880126416,-0.4608807882651975
789,0028,page0028.clip,4320,5040,4336,5144,16,104,0.02751736111111111,2333,4355,18.26252977405146,0.36950850453633544,13.68535327911377,0.5319570662295944,-0.46396248015740116
790,0040,page0040.clip,2880,3600,2752,3408,-128,-192,0.07971788194444444,3600,11164,34.597528435213576,0.35913639231046846,13.989944458007812,0.6650001109092407,-0.47030684132182765
791,0022,page0022.clip,1440,3600,1552,3728,112,128,0.04415798611111111,4906,9357,30.67233014024533,0.3485415903337794,14.295461654663086,0.8050226059843634,-0.47236629447622946
792,0040,page0040.clip,1440,0,1360,144,-80,144,0.029053819444444445,1529,2881,12.959889841225667,0.37470978609378774,14.40262508392334,0.6624857318340877,-0.4769875008484594
793,0037,page0037.clip,1440,1440,1256,1488,-184,48,0.05875,5767,8254,33.76086815136776,0.3657396514216424,13.96798324584961,0.6063402208471536,-0.4798262153839874
794,0025,page0025.clip,2880,4320,2880,4208,0,-112,0.09394097222222222,5197,5366,32.593617862406994,0.3534139463055707,14.453680992126465,0.802599328295605,-0.48158700426095535
795,0035,page0035.clip,720,5760,848,5872,128,112,0.030698784722222223,2157,2997,15.795741032966005,0.4016403109537605,15.437744617462158,0.7450051181689421,-0.48334327418847556
796,0006,page0006.clip,3600,3600,3792,3752,192,152,0.03455729166666666,2631,7375,28.54392243132336,0.3568203146286812,14.392162799835205,0.7598590097258656,-0.4864437790429428
797,0008,page0008.clip,2880,2160,2864,2032,-16,-128,0.0426953125,3309,9737,34.22659088777158,0.3757277879848779,14.84654951095581,0.7520516832771968,-0.48902961564501524
798,0010,page0010.clip,2880,5760,3016,5944,136,184,0.03340711805555555,3771,5159,18.485069191505477,0.3704002221054482,14.358838558197021,0.6608421649579,-0.49109286914584327
799,0025,page0025.clip,0,1440,192,1488,192,48,0.014288194444444444,731,1824,17.802928671031662,0.34612116973371465,12.851097822189331,0.4324504135863843,-0.4936533849001856
800,0012,page0012.clip,720,720,784,840,64,120,0.05769097222222222,5584,7613,30.83793906804654,0.36266639784178933,14.615501880645752,0.7700212518434865,-0.49375138544541497
801,0025,page0025.clip,720,5760,656,5576,-64,-184,0.022391493055555555,1232,1292,17.327350175743415,0.38669231317233027,14.657439708709717,0.6294711458954999,-0.4944494591638924
802,0004,page0004.clip,2880,1440,2872,1264,-8,-176,0.030490451388888888,3136,3835,27.37595171097409,0.38624735734707033,13.47061014175415,0.3228153880086997,-0.5046329312085187
803,0004,page0004.clip,720,2160,672,2104,-48,-56,0.027035590277777778,2343,4894,30.194958337991356,0.37605861412201963,14.807274341583252,0.7162377565808947,-0.5081715924418364
804,0004,page0004.clip,720,1440,760,1440,40,0,0.04421875,3429,5492,37.78055251860554,0.3910766995481226,15.13671350479126,0.704608249638166,-0.5082726035071067
805,0006,page0006.clip,2160,2160,2056,2112,-104,-48,0.03268663194444445,2985,3588,27.64428027436163,0.383731975802064,14.199615001678467,0.5158184004604355,-0.5086084009570251
806,0026,page0026.clip,3600,3600,3416,3672,-184,72,0.04377170138888889,3637,3411,25.988937334103674,0.3822630246706878,15.207314014434814,0.7719371634119132,-0.5125979488039938
807,0002,page0002.clip,4320,4320,4176,4176,-144,-144,0.0665234375,4344,5215,33.62896825978878,0.3732617048043249,14.404106616973877,0.6262425396267486,-0.513518767671752
808,0036,page0036.clip,2880,5760,3000,5952,120,192,0.045260416666666664,3990,4286,20.531433879250134,0.3787521808077198,14.928698539733887,0.7220142273211675,-0.5143674220512443
809,0029,page0029.clip,1440,5760,1528,5696,88,-64,0.04704427083333333,4227,3267,24.54050889774003,0.38656573756474255,15.265998363494873,0.7556753500604084,-0.5158307048269353
810,0027,page0027.clip,2160,720,1976,888,-184,168,0.07154513888888889,9487,8499,29.25694846613926,0.3457702641598159,14.24843978881836,0.7550307321936445,-0.5168120512096772
811,0031,page0031.clip,720,3600,784,3632,64,32,0.055499131944444446,5679,8609,19.129586749938778,0.351065605863769,14.310084819793701,0.7309297860642557,-0.5219451057884907
812,0019,page0019.clip,4320,4320,4176,4320,-144,0,0.027999131944444443,2959,2427,17.381582356896157,0.41143471476672916,15.813037872314453,0.7173159095865993,-0.5315812729599659
813,0029,page0029.clip,1440,2880,1536,3008,96,128,0.0269140625,2489,1206,11.031784170127898,0.3992758735497933,14.575978755950928,0.4801317950276886,-0.5347109474190683
814,0025,page0025.clip,3600,1440,3552,1328,-48,-112,0.032243923611111114,2110,4867,29.813473078389404,0.34743650580324437,14.345091342926025,0.7414784055204875,-0.5386530151525936
815,0035,page0035.clip,4320,1440,4416,1520,96,80,0.03180121527777778,2580,3509,13.388914878471757,0.3460887143081024,13.646913051605225,0.5693284956171488,-0.543476242286814
816,0020,page0020.clip,3600,5040,3528,5192,-72,152,0.045112847222222224,7703,9707,28.5188868978128,0.34421967905000944,14.36785078048706,0.7607350989930267,-0.5438836816529438
817,0012,page0012.clip,2880,2880,2712,2688,-168,-192,0.057634548611111114,4498,5066,18.13386694762473,0.36099065823260534,14.895410060882568,0.7718464458122964,-0.55665156436365
818,0025,page0025.clip,720,2160,824,1984,104,-176,0.05274305555555556,5887,5184,36.991947049803215,0.3833511426234985,14.288914203643799,0.4786263434181836,-0.5581260528767202
819,0004,page0004.clip,2160,720,2144,592,-16,-128,0.03431857638888889,3429,3495,22.51519711561789,0.36249310512192423,14.120445251464844,0.5618679684956243,-0.5621291498868481
820,0007,page0007.clip,1440,2880,1560,3008,120,128,0.04241753472222222,3794,3990,18.852842515558407,0.3857556151308167,14.939863681793213,0.6211956475511886,-0.5622381426636083
821,0007,page0007.clip,3600,1440,3776,1584,176,144,0.0675390625,6901,7331,23.97813001746126,0.3532775702131503,14.331260204315186,0.6687165101726528,-0.5648909816591634
822,0018,page0018.clip,2880,5760,2840,5800,-40,40,0.022504340277777778,1883,3435,23.0642642032924,0.3464607810874032,13.485088109970093,0.49798085454573,-0.5663290329204187
823,0031,page0031.clip,4320,1440,4384,1632,64,192,0.022039930555555556,970,1966,11.777111507816521,0.3650971759445638,13.49293851852417,0.3818532600736322,-0.5676192159231095
824,0036,page0036.clip,2160,2160,2256,2320,96,160,0.03505642361111111,3680,4832,17.453316710410522,0.3688064641981931,14.556938171386719,0.6164610619661126,-0.5741864637134886
825,0035,page0035.clip,720,2880,840,2752,120,-128,0.0534375,3232,3815,15.574354274502307,0.37568215221892814,14.858631134033203,0.6458886807321217,-0.5766045211263028
826,0026,page0026.clip,0,5040,48,4968,48,-72,0.042144097222222225,6054,4161,32.462483620312206,0.35290096686909117,14.204332828521729,0.6179792744859816,-0.5819783117701045
827,0018,page0018.clip,1440,1440,1384,1296,-56,-144,0.09076822916666667,8580,6203,31.942313999567695,0.36186894561231653,14.852248191833496,0.7229060998195681,-0.5827800304494622
828,0037,page0037.clip,1440,3600,1488,3616,48,16,0.08993055555555556,5937,6844,31.497733587305156,0.3412449930692683,14.512516021728516,0.7510523504809954,-0.5954363586145655
829,0037,page0037.clip,2880,5760,2880,5776,0,16,0.016922743055555557,1971,2824,21.72706731370959,0.3685114786899081,13.345834255218506,0.2867634175634296,-0.5971987235434175
830,0039,page0039.clip,2880,4320,2776,4368,-104,48,0.06093315972222222,4915,7231,38.241964510150915,0.36112221992543886,15.170011520385742,0.7838296602441708,-0.6013274762546175
831,0004,page0004.clip,3600,2160,3712,2104,112,-56,0.1162109375,3457,6780,36.751441516132964,0.34302627527534746,14.379593849182129,0.6888827303353741,-0.6096812091913896
832,0030,page0030.clip,1440,1440,1424,1632,-16,192,0.07893229166666667,8584,7685,20.39146474458583,0.35509019626828897,14.578771114349365,0.6588073274616837,-0.6132573795590817
833,0025,page0025.clip,1440,2880,1432,2840,-8,-40,0.016453993055555557,2633,4343,28.32349624149365,0.3412995166712573,14.032084941864014,0.6057220362947148,-0.6153417759807444
834,0008,page0008.clip,2160,4320,2080,4200,-80,-120,0.02460503472222222,2261,6283,24.897666587976264,0.4062384289501939,15.221591472625732,0.49335569616569147,-0.618441592841624
835,0031,page0031.clip,2880,5760,3056,5952,176,192,0.017495659722222223,2646,5106,18.647883584625983,0.3910174600157494,15.321289539337158,0.5948478217308155,-0.6332923504040324
836,0030,page0030.clip,4481,720,4337,896,-144,176,0.027782118055555555,3240,2389,10.210805708730856,0.35977095377611645,14.046672821044922,0.45813711870854545,-0.643970100361566
837,0012,page0012.clip,3600,3600,3792,3768,192,168,0.021024305555555556,1463,3655,14.999045190557936,0.36937066743512165,14.887105941772461,0.6048336658506622,-0.6467009184983545
838,0039,page0039.clip,720,4320,744,4376,24,56,0.022881944444444444,2822,3150,22.558716106910815,0.3768694025277546,15.032964706420898,0.5914473749322772,-0.6490880286995853
839,0030,page0030.clip,4320,720,4248,600,-72,-120,0.03568142361111111,4830,3062,10.80343726776635,0.345826367703696,13.908349514007568,0.5036618103516627,-0.6496086160017036
840,0023,page0023.clip,1440,2160,1552,2248,112,88,0.02831597222222222,2302,4176,15.511473261974883,0.41191289499379946,15.278736591339111,0.4299824727113524,-0.6521968651297432
841,0020,page0020.clip,0,3600,32,3408,32,-192,0.016050347222222223,1429,2173,17.75912344234277,0.41747865789823413,15.31899881362915,0.3981807969108456,-0.6578618357059833
842,0029,page0029.clip,2880,1440,2728,1456,-152,16,0.0674609375,8264,6217,31.6488212417946,0.35169905530751183,14.529585838317871,0.6110824821677867,-0.6585559053917855
843,0036,page0036.clip,3600,3600,3744,3528,144,-72,0.07743055555555556,5603,5933,23.7554799156428,0.3454847147474853,15.022897243499756,0.772727380387528,-0.6589739706525025
844,0028,page0028.clip,3600,4320,3640,4472,40,152,0.0622265625,3912,5660,25.067924811457004,0.35729946869629664,15.13835096359253,0.7264880297906873,-0.659982425404473
845,0029,page0029.clip,4320,2160,4192,2288,-128,128,0.014592013888888889,1308,2527,14.882125218391272,0.3542039355992844,13.761151313781738,0.3948795589943841,-0.6653069375644185
846,0031,page0031.clip,2160,2160,2120,2336,-40,176,0.035555555555555556,3278,4352,15.098531321858683,0.3793292865880398,15.735349178314209,0.7285584155372029,-0.6675766702928807
847,0025,page0025.clip,2880,5040,3000,4856,120,-184,0.030355902777777777,4569,4823,24.25106139371456,0.38416434653663123,14.988374710083008,0.5110239921113605,-0.6680340156443572
848,0031,page0031.clip,2880,5040,3000,5192,120,152,0.15403645833333332,2534,7799,23.792577115314394,0.35632196081049655,13.950271606445312,0.4219106691993905,-0.6709159818770672
849,0036,page0036.clip,3600,4320,3528,4504,-72,184,0.03669704861111111,4417,5144,28.50374378152416,0.34623129978754896,14.929513454437256,0.7236966046352662,-0.6757889082414937
850,0010,page0010.clip,720,2880,856,3056,136,176,0.04338975694444445,3182,3948,16.230965051029223,0.39767217452484804,15.861788749694824,0.6337872119993191,-0.6769671077152696
851,0039,page0039.clip,2160,5760,2080,5800,-80,40,0.05918836805555556,2680,1454,22.06182104833236,0.37561116813995693,15.403847217559814,0.6522230335273619,-0.680935175990289
852,0030,page0030.clip,2160,5040,2320,4848,160,-192,0.04357638888888889,4908,7774,25.114530886061807,0.3451474500007839,15.202234745025635,0.7879397287949733,-0.684357915965229
853,0006,page0006.clip,2880,4320,3048,4512,168,192,0.03476128472222222,2381,5158,23.715261530820893,0.3673172363087624,14.705068111419678,0.5171808914951875,-0.6906827275439738
854,0033,page0033.clip,720,2160,848,2352,128,192,0.023168402777777777,1669,2679,16.346381959535496,0.37209197947367634,15.029098510742188,0.5626976195626642,-0.6952017091299247
855,0040,page0040.clip,1440,1440,1536,1600,96,160,0.059483506944444445,5155,6419,26.820587994923663,0.37070410013279254,15.81647539138794,0.7681454939666933,-0.6952581824402707
856,0040,page0040.clip,2880,720,2960,848,80,128,0.03652777777777778,2700,7622,25.525876803464737,0.3515859904000417,15.322747230529785,0.762082382476706,-0.6969535881243839
857,0018,page0018.clip,1440,5040,1480,4976,40,-64,0.053836805555555554,2731,2520,23.690662439869442,0.38367560117952776,15.856939315795898,0.6945138418335322,-0.6973987837947154
858,0036,page0036.clip,0,3600,72,3752,72,152,0.03693576388888889,6896,4129,20.488393560010866,0.38193671352447023,14.536672592163086,0.3744365326181309,-0.6981017247157615
859,0007,page0007.clip,2880,720,2936,888,56,168,0.05157986111111111,5073,9120,30.50846987126756,0.34579062344692346,15.104515075683594,0.7367928966696304,-0.7025155805663974
860,0031,page0031.clip,3600,720,3688,912,88,192,0.06884982638888888,4364,11500,26.074111862360095,0.34609186870675557,14.420416831970215,0.558550083827673,-0.7067839557981268
861,0002,page0002.clip,720,5760,568,5616,-152,-144,0.018927951388888888,1451,634,10.501691352667098,0.34101795443687233,14.594448328018188,0.6288175090394563,-0.7107458861877113
862,0036,page0036.clip,2880,3600,2976,3768,96,168,0.03881076388888889,2299,5855,27.2944996368608,0.37287639637987485,15.958030700683594,0.7558887355088989,-0.7225131698302254
863,0040,page0040.clip,0,5760,72,5872,72,112,0.02439236111111111,1339,2761,17.474174962045677,0.35075404442007124,14.868277549743652,0.6204208779933827,-0.7235485854536683
864,0013,page0013.clip,2880,5760,2896,5640,16,-120,0.09091579861111111,8131,7640,28.353365936293436,0.3705788475394585,15.75700044631958,0.7175153827643923,-0.7244935453551096
865,0009,page0009.clip,2880,2880,2800,2840,-80,-40,0.046688368055555554,3098,7194,29.94804726413723,0.35864478252978227,14.732402324676514,0.5232980209741587,-0.7346181355070647
866,0028,page0028.clip,3600,1440,3688,1416,88,-24,0.046827256944444444,2701,4422,23.99568653761403,0.35992736328940467,14.841996669769287,0.5419025167910712,-0.7352405040739773
867,0021,page0021.clip,4320,1440,4384,1312,64,-128,0.0519921875,3507,6761,35.174326478787414,0.3725635686451981,14.443613052368164,0.35474510467297027,-0.7421086835092665
868,0015,page0015.clip,1440,5040,1536,4976,96,-64,0.04650607638888889,1921,5872,24.220199775207895,0.3769220297743856,14.248069286346436,0.2767067168097205,-0.7436383349495829
869,0009,page0009.clip,1440,5040,1440,5120,0,80,0.05821180555555556,4556,7768,24.987053259321904,0.34830988899809495,15.30505895614624,0.7123309511023166,-0.74959758535692
870,0033,page0033.clip,2160,2160,2024,1968,-136,-192,0.03804253472222222,3395,6615,25.19176070535843,0.3437579920502681,15.373754024505615,0.7517122238721793,-0.7545910655520396
871,0028,page0028.clip,3600,2880,3640,2856,40,-24,0.03236545138888889,3360,8827,27.302723682535877,0.34916010705854494,15.384267330169678,0.7171567819938289,-0.7573275051461478
872,0036,page0036.clip,720,720,528,560,-192,-160,0.055338541666666664,5194,7365,22.146104729551134,0.35747846207615047,14.839191913604736,0.522446350140739,-0.7624889922276038
873,0019,page0019.clip,4481,5760,4353,5920,-128,160,0.017547743055555554,1144,1644,18.02314248772396,0.3764564625505217,15.22092866897583,0.4883284731624969,-0.7712406425125603
874,0023,page0023.clip,0,0,144,168,144,168,0.010698784722222222,785,857,12.211123044764163,0.3606112565418403,14.397111415863037,0.38100595481481064,-0.7715612366115576
875,0006,page0006.clip,3600,5760,3784,5680,184,-80,0.015403645833333333,1414,4050,23.027143041413375,0.3532245226383998,15.835085391998291,0.7750378247635954,-0.7808642053967828
876,0016,page0016.clip,2880,4320,2912,4512,32,192,0.044921875,3867,5301,30.648917123036792,0.34847035458177594,15.866791248321533,0.810578111487283,-0.7825439875656007
877,0037,page0037.clip,2160,2880,2328,3056,168,176,0.01745659722222222,2375,3704,22.7622607218804,0.34769239174123256,14.990733623504639,0.5916116356732014,-0.7863954574562038
878,0025,page0025.clip,2880,3600,2848,3472,-32,-128,0.060737847222222224,3369,6058,30.41337829237552,0.3458068110776705,15.387190341949463,0.6984279392608896,-0.7896616615928287
879,0010,page0010.clip,3600,720,3432,552,-168,-168,0.05438368055555556,5622,7681,19.295339101224368,0.34235088202151603,15.615521907806396,0.7617792868688906,-0.8019265419585869
880,0020,page0020.clip,720,2160,768,2032,48,-128,0.04632378472222222,2151,3439,23.023245632312918,0.362148834229142,15.434595584869385,0.5849584999856008,-0.8082081458396864
881,0030,page0030.clip,2160,1440,2152,1592,-8,152,0.02829861111111111,2938,2502,12.287966067911881,0.37497594210023955,15.904749393463135,0.619012860252107,-0.8108598799897437
882,0028,page0028.clip,4481,4320,4441,4392,-40,72,0.04384548611111111,1399,1810,11.776015164259578,0.35767397313352195,15.580412864685059,0.6454670909566419,-0.8113390345040888
883,0010,page0010.clip,3600,2880,3416,2712,-184,-168,0.03509982638888889,3619,4970,16.562708734994487,0.34550551366120835,14.949456691741943,0.5461162077718961,-0.8254708038248302
884,0011,page0011.clip,1440,2160,1584,2352,144,192,0.024188368055555555,1856,3713,17.96134696863538,0.34743323569776097,14.40251350402832,0.3963811487494369,-0.8262316033173096
885,0018,page0018.clip,1440,3600,1344,3776,-96,176,0.02668402777777778,4296,7842,38.29743594925807,0.34041374934406715,14.916738510131836,0.5672952892147384,-0.827442723934241
886,0037,page0037.clip,2160,3600,2192,3792,32,192,0.05474826388888889,5525,5010,34.78882977675634,0.34910963664762745,15.939743518829346,0.736364974412316,-0.8533085409978791
887,0018,page0018.clip,2160,4320,2296,4280,136,-40,0.057456597222222225,6239,6709,29.05553274360022,0.3577441119618445,15.390161037445068,0.5403137354774232,-0.8570606592978527
888,0029,page0029.clip,2880,5040,2840,4904,-40,-136,0.019032118055555554,2167,4691,42.68111099489203,0.34724813377596536,14.833890438079834,0.45309636722143126,-0.8680603249589951
889,0036,page0036.clip,720,2880,624,2864,-96,-16,0.04368923611111111,3480,6621,22.0131412398981,0.3509816961397871,15.994914531707764,0.7057461294611752,-0.8794775220736772
890,0013,page0013.clip,720,5760,728,5856,8,96,0.06535590277777778,2179,3038,20.398579853159884,0.347202189462256,15.648375988006592,0.6327055089659193,-0.8874998431173032
891,0017,page0017.clip,3600,0,3752,136,152,136,0.02111545138888889,4164,2746,23.582112212031742,0.3434353504137175,15.840753078460693,0.6292473022573128,-0.9475760218177011
892,0021,page0021.clip,0,2880,64,2856,64,-24,0.02684027777777778,1490,1053,14.010210533214423,0.3680036370984037,15.929821491241455,0.4772486448323589,-0.9641471968903854
893,0022,page0022.clip,2880,5040,3056,5096,176,56,0.032730034722222225,3930,7700,20.200483406500165,0.34595409323805804,15.436933994293213,0.4847528276998651,-0.9698140705084605
894,0034,page0034.clip,2160,2880,2288,3072,128,192,0.06553385416666667,2245,3437,13.782362597073659,0.34391863308535997,15.59257984161377,0.523449089044594,-0.9801635316602788
895,0025,page0025.clip,2880,720,2816,680,-64,-40,0.030989583333333334,1907,1080,12.00028581281718,0.3736874357289052,15.898960590362549,0.4136046598062393,-0.9804712115829923
896,0014,page0014.clip,3600,720,3544,544,-56,-176,0.014197048611111112,812,636,11.504964417903034,0.3409842638067555,15.49061107635498,0.47346863291051644,-1.0144259899088055
